C:\Users\manuh\Documents\sterner lab\AuthorDisambiguation\r_table\results\mesh\riviortoital\input.txt
42872904|*Diospyros|C0330444|179898|MH|RtM via: Diospyros;RtM via: Diospyros lotus;RtM via: Diospyros virginiana;Forced Leaf Node Lookup:diospyros lotus;Forced Leaf Node Lookup:persimmons;checkForceMH Boosted|TI|MM;RC|99^9^0;110^15^0
42878579|*Roma|C0018422|6696|MH|RtM via: Roma ethnic group;Forced Leaf Node Lookup:roma|TI|MM|1299^4^0;580^4^0;490^4^0;118^4^0
42878579|SELE protein, human|C2742136|11677|NM|RtM via: SELE protein, human|TI|MM|634^4^0;72^4^0
42878579|*E-Selectin|C0115305|11676|HM|RtM via: SELE protein, human|TI|MM|634^4^0;72^4^0
42878579|*Tracheophyta|C0682475|7992|MH|RtM via: Tracheophyta|TI|MM|1457^12^0
42878579|*Protein Transport|C0599895|861|MH|RtM via: Sorting - Cell Movement|TI|MM|792^6^0
42878579|Valsartan|C0216784|1000|MH|Forced Non-Leaf Node Lookup:provas||MM|28^5^0;433^5^0
42878580|Animals|C0003062|333946|CT|Lepidoptera;CT Treecode Lookup: B01.050.500.131 (Lepidoptera)||MM;RC
42878580|*Prunus armeniaca|C0949825|332946|MH|RtM via: Apricot;RtM via: Prunus armeniaca;Forced Leaf Node Lookup:apricots;checkForceMH Boosted|TI|MM|987^7^0
42878580|*Prunus persica|C0330659|313638|MH|RtM via: Peach;RtM via: Prunus persica;Forced Leaf Node Lookup:peach;checkForceMH Boosted|TI|MM|869^5^0;818^5^0;902^5^0
42878580|*Prunus domestica|C0330660|245040|MH|RtM via: Prunus domestica;RtM via: Plum (Dietary);Forced Leaf Node Lookup:plum;checkForceMH Boosted|TI|MM|1031^4^0;928^4^0
42878580|*Terminalia|C0330871|76959|MH|RtM via: Myrobalans;Forced Leaf Node Lookup:myrobalans;checkForceMH Boosted|TI|MM|1009^9^0
42878580|*Prunus dulcis|C0330656|72999|MH|RtM via: Almond Nut;Forced Leaf Node Lookup:almonds;checkForceMH Boosted|TI|MM|875^6^0;908^6^0
42878580|*Fruit|C0016767|42300|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|710^6^0
42878580|*Horticulture|C5197899|30396|MH|RtM via: Arboriculture;Forced New Lookup:arboriculture|TI|MM|162^13^0
42878580|*Food Hypersensitivity|C0016470|2142|MH|RtM via: apricot extract|TI|MM|987^7^0
42878580|*Lepidoptera|C0023338|645|MH|RtM via: Damas|TI|MM|970^5^0
42878580|*Vaccines|C0042210|108|MH|RtM via: apricot extract|TI|MM|987^7^0
42877752|*Olea|C0996956|145548|MH|RtM via: Olea (plant);RtM via: Olives - dietary;Forced Leaf Node Lookup:olives;checkForceMH Boosted|TI|MM;RC|1206^6^0;349^5^0;112^5^0
42877752|*Fruit|C0016767|25517|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|872^8^0;619^5^0;696^8^0
42877752|*Farms|C0557759|8762|MH|RtM via: Farming environment;Forced Leaf Node Lookup:farm|TI|MM|169^4^0
42877752|*Pollination|C1522786|27069|MH|RtM via: Pollination|TI|MM|902^11^0
42877752|*Blossom|C0330090|11730|ET|Entry Term Replacement for "Flowers";RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|608^6^0;557^10^0;318^10^0
42877752|*Olivary Nucleus|C0228539|1869|MH|RtM via: Olivary Nucleus|TI|MM|349^5^0;112^5^0
42877753|Animals|C0003062|428421|CT|Pecten;CT Treecode Lookup: B01.050.500.644 (Pecten)|TI|MM
42877753|*Prunus avium|C0946748|427421|MH|RtM via: Prunus avium;RtM via: Prunus cerasus;RtM via: sweet cherry allergenic extract;Forced Leaf Node Lookup:prunus avium;Forced Leaf Node Lookup:sweet cherry;Forced Leaf Node Lookup:sour cherry;checkForceMH Boosted|TI|MM;RC|148^12^0;976^11^0;113^12^0
42877753|*Fruit|C0016767|55231|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|898^6^0;478^5^0;334^6^0;173^5^0;429^6^0;962^6^0
42877753|*Cellulose|C0007648|23372|MH|RtM via: Cellulose;checkForceMH Boosted;Forced Non-Leaf Node Lookup:cellulose|TI|MM|727^9^0
42877753|*Hemotoxylin|C0018964|18329|ET|Entry Term Replacement for "Hematoxylin";RtM via: Hematoxylin;checkForceMH Boosted|TI|MM|606^12^0
42877753|*Pecten|C0998152|6276|MH|RtM via: Pecten|TI|MM|710^8^0
42877753|*Polysaccharides|C0032594|5136|MH|RtM via: Polysaccharides;Forced Non-Leaf Node Lookup:polysaccharides|TI|MM|689^15^0
42877753|*Cell Membrane Structures|C0887867|1851|MH|RtM via: Secondary foot process;RtM via: podocyte foot|TI|MM|492^7^0;218^7^0
42877753|*Biological Phenomena|C0005520|1830|MH|RtM via: Anatomical maturation;RtM via: abscission|TI|MM|806^10^0;873^10^0;386^10^0;320^10^0
42877754|Animals|C0003062|9470|CT|Spider;CT Treecode Lookup: B01.050.500.131 (Spider)|TI|MM
42877754|*Pyrus|C0330663|2581|MH|RtM via: Pear (Dietary);RtM via: Pyrus communis;Forced Leaf Node Lookup:pear;checkForceMH Boosted|TI|MM|1063^4^0;751^4^0
42877754|*Dal-E|C1529290|1868|ET|Entry Term Replacement for "Tocopherols";RtM via: Dal-E;checkForceMH Boosted|TI|MM|526^1^1;606^3^1;299^1^1;305^3^1
42877754|*Spider|C0037913|1589|ET|Entry Term Replacement for "Spiders";RtM via: Spiders;checkForceMH Boosted;Forced Non-Leaf Node Lookup:spiders|TI|MM|1200^6^0;907^6^0
42877754|1,4,7-triazacyclononane-N,N',N''-triacetic acid|C0043976|8470|NM|RtM via: 1,4,7-triazacyclononane-N,N',N''-triacetic acid|TI|MM|34^4^0
42877754|*Heterocyclic Compounds, 1-Ring|C0019399|8469|HM|RtM via: 1,4,7-triazacyclononane-N,N',N''-triacetic acid|TI|MM|34^4^0
42877754|*Food Hypersensitivity|C0016470|1302|MH|RtM via: Pear Preparation|TI|MM|1063^4^0;751^4^0
42877754|*Plant Leaves|C0242724|942|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM|736^6^0
42877755|*Pollination|C1522786|26165|MH|RtM via: Pollination;Forced Leaf Node Lookup:pollination|TI|MM|956^11^0;731^11^0;553^11^0
42877755|*Prunus domestica|C0330660|7869|MH|RtM via: Prunus domestica;RtM via: Plum (Dietary);Forced Leaf Node Lookup:prunus domestica;Forced Leaf Node Lookup:plum;checkForceMH Boosted|TI|MM|571^4^0;134^16^0
42877755|*Ficus|C0969754|3082|MH|Forced Leaf Node Lookup:fig;checkForceMH Boosted|TI|MM|676^3^0
42877755|*Blossom|C0330090|7314|ET|Entry Term Replacement for "Flowers";RtM via: Flowers|TI|MM|591^10^0
42877755|*Communications Media|C0009458|525|MH|RtM via: Communications Media|TI|MM|218^5^0
42877755|*Fabaceae|C0023263|447|MH|RtM via: Sulla (plant)|TI|MM|77^5^0
42877755|*Interior Design and Furnishings|C0021751|264|MH|RtM via: Table - furniture|TI|MM|792^5^0
42877756|*Malus|C0003625|64274|MH|RtM via: Malus domestica;Forced Leaf Node Lookup:apple trees;checkForceMH Boosted|TI|MM|857^11^0
42877756|*Fruit|C0016767|47317|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|1188^6^0
42877756|*Sugar|C0242209|11620|ET|Entry Term Replacement for "Sugars";RtM via: Sugars;RtM via: RAW SUGAR;checkForceMH Boosted;Forced Non-Leaf Node Lookup:sugars|TI|MM|1142^5^0
42877756|*Phoeniceae|C1095761|34728|MH|RtM via: Date Fruit|TI|MM|958^5^0
42877756|*Heartburn|C0018834|6144|MH|RtM via: Heartburn|TI|MM|1157^7^0
42877756|*Blossom|C0330090|4950|ET|Entry Term Replacement for "Flowers";RtM via: Flowers|TI|MM|1015^10^0
42877756|*Skin|C1123023|3387|MH|RtM via: Skin;RtM via: Skin, Human|TI|MM|1118^4^0
42877757|*Fragaria|C1080863|60560|MH|RtM via: Strawberries;RtM via: Fragaria x ananassa;Forced Leaf Node Lookup:strawberry;checkForceMH Boosted|TI|MM|1140^10^0
42877757|*Fruit|C0016767|15928|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|2037^5^0;1968^5^0
42877757|*Horticulture|C5197899|6962|MH|RtM via: Floriculture;RtM via: Horticulture;Forced New Lookup:floriculture;Forced New Lookup:horticulture|TI|MM|1424^12^0;1407^12^0
42877757|*Polyvinyl Chloride|C0032624|6944|MH|Forced Leaf Node Lookup:pvc;checkForceMH Boosted|TI|MM|430^3^0;1582^3^0
42877757|*Influenza, Human|C0021400|4225|MH|RtM via: Influenza;Forced Leaf Node Lookup:influenza|TI|MM|188^9^0
42877757|*Transplants|C0332835|3969|MH|RtM via: Transplanted tissue|TI|MM|1535^12^0
42877757|*Body Weight|C0005910|2214|MH|RtM via: Body Weight|TI|MM|2043^6^0;1819^6^0
42877757|*Academies and Institutes|C0000877|1413|MH|RtM via: Institutes|TI|MM|1394^9^0
42877757|Valsartan|C0216784|1000|MH|Forced Non-Leaf Node Lookup:provas||MM|290^5^0
42877758|Animals|C0003062|85536|CT|Feathers;CT Treecode Lookup: A13.370 (Feathers);Lepidoptera;CT Treecode Lookup: B01.050.500.131 (Lepidoptera)|TI|MM
42877758|*Prunus domestica|C0330660|84536|MH|RtM via: Prunus domestica;RtM via: Plum (Dietary);Forced Leaf Node Lookup:plum;checkForceMH Boosted|TI|MM|1402^4^0;1264^4^0
42877758|*Prunus persica|C0330659|67154|MH|RtM via: Peach;RtM via: Prunus persica;Forced Leaf Node Lookup:peach;checkForceMH Boosted|TI|MM|1447^5^0;1225^5^0;1164^5^0
42877758|*Seedlings|C0242437|14936|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM|1453^9^0;1231^9^0
42877758|*Trees|C0040811|14234|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|1474^5^0;1151^5^0
42877758|*Feathers|C0015731|5986|MH|RtM via: Feathers;Forced Leaf Node Lookup:feathers|TI|MM|1650^8^0
42877758|*Lepidoptera|C0023338|213|MH|RtM via: Damas|TI|MM|1281^5^0
42877758|*Biological Transport|C0005528|147|MH|RtM via: transpiration|TI|MM|1375^13^0;1121^13^0
42877758|*Abstracting and Indexing|C0000858|81|MH|RtM via: Index|TI|MM|1670^5^0
42877758|*Names|C0027365|78|MH|RtM via: Maiden Name|TI|MM|1144^6^0
42877759|Male|C0086582|18111|CT|CT Text Lookup: male|TI|MM;RC|1269^4^0
42877759|Female|C0086287|18111|CT|CT Text Lookup: female|TI|MM;RC|1247^6^0
42877759|*Spinacia oleracea|C0996715|17111|MH|RtM via: Spinacia oleracea;Forced Leaf Node Lookup:spinacia oleracea;checkForceMH Boosted|TI|MM|886^17^0;177^17^0
42877759|*Ascorbic Acid|C0003968|2347|MH|RtM via: Ascorbic Acid;checkForceMH Boosted;Forced Non-Leaf Node Lookup:ascorbic acid|TI|MM|1124^13^0;477^15^0
42877759|*Influenza, Human|C0021400|1114|MH|RtM via: Influenza;Forced Leaf Node Lookup:influenza|TI|MM|103^9^0
42877759|*Plant Leaves|C0242724|1572|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM|1084^6^0
42877759|*Biological Phenomena|C0005520|1383|MH|RtM via: Tissue Growth|TI|MM|1008^6^0
42877759|*Solar Energy|C0037605|648|MH|RtM via: Solar Energy|TI|MM|827^15^0
42877759|*Cell Differentiation|C0007589|111|MH|RtM via: Cell Differentiation process|TI|MM|1228^15^0
42877795|*Malus|C0003625|47203|MH|RtM via: Apple;Forced Leaf Node Lookup:apples;checkForceMH Boosted|TI|MM|2240^6^0
42877795|*Fruit|C0016767|35992|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|2341^6^0;1718^5^0
42877795|*Rubber|C0035918|7108|MH|RtM via: Rubber;Forced Leaf Node Lookup:rubber;checkForceMH Boosted|TI|MM|2547^6^0;2003^6^0;1845^6^0;2126^6^0;2464^6^0;2566^6^0
42877795|*Beauty|C0004898|3839|MH|RtM via: Beauty;Forced Leaf Node Lookup:beauty|TI|MM|2257^6^0
42877795|*Deceleration|C0011100|3332|MH|Forced Leaf Node Lookup:decelerations|TI|MM|1724^12^0;1927^12^0;2505^12^0
42877795|triacetoxyphenylpyruvic acid|C0617168|7939|NM|RtM via: triacetoxyphenylpyruvic acid|TI|MM|56^5^0
42877795|*Phenylpyruvic Acids|C0031500|7938|HM|RtM via: triacetoxyphenylpyruvic acid|TI|MM|56^5^0
42877795|*Seizures|C0036572|1107|MH|RtM via: Convulsions|TI|MM|2525^6^0
42877795|*Pons|C0032639|993|MH|RtM via: Pontine structure|TI|MM|88^5^0
42877796|Female|C0086287|21385|CT|Mothers;CT Treecode Lookup: F01.829.263.500.320.200 (Mothers);Mothers;CT Treecode Lookup: I01.880.853.150.500.340.270 (Mothers);Mothers;CT Treecode Lookup: M01.620.630 (Mothers)||MM;RC
42877796|Humans|C0086418|1000|CT|Forced Humans: Mothers||MM
42877796|*Prunus persica|C0330659|20385|MH|RtM via: Peach;RtM via: Prunus persica;Forced Leaf Node Lookup:peach;checkForceMH Boosted|TI|MM|1091^5^0
42877796|*Prunus dulcis|C0330656|11601|MH|RtM via: Almond Nut;Forced Leaf Node Lookup:almonds;checkForceMH Boosted|TI|MM|1637^6^0
42877796|*Trees|C0040811|4194|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|1520^5^0
42877796|*Mothers|C0026591|2892|MH|RtM via: Mother (person);Forced Leaf Node Lookup:mothers|TI|MM|1513^6^0
42877796|*Steel|C0038239|2847|MH|RtM via: Steel;checkForceMH Boosted;Forced Non-Leaf Node Lookup:steels|TI|MM|1277^5^0
42877796|*Reproduction|C0035150|2007|MH|RtM via: Reproduction|TI|MM|1097^11^0
42877796|*Biological Phenomena|C0005520|1668|MH|RtM via: Tissue Growth|TI|MM|1327^4^0;1344^7^0
42877796|*Health Services|C0018747|1440|MH|RtM via: Test Method|TI|MM|1150^6^0
42877796|*Soft Tissue Injuries|C0037578|813|MH|RtM via: Cut of back|TI|MM|1165^8^0
42877797|*Dianthus|C0949998|8238|MH|RtM via: Carnation;Forced Leaf Node Lookup:carnations;checkForceMH Boosted|TI|MM|714^9^0
42877797|*Meristem|C0242728|7980|MH|RtM via: Meristem;Forced Leaf Node Lookup:meristems|TI|MM|1437^9^0;858^8^0;767^9^0;694^8^0;631^8^0
42877797|*Temperature|C0039476|3765|MH|RtM via: Temperature;Forced Leaf Node Lookup:temperatures|TI|MM|1106^11^0
42877797|*Salts|C0036140|3312|MH|Forced Leaf Node Lookup:salts;checkForceMH Boosted|TI|MM|1281^5^0
42877797|*Minerals|C0026162|6966|MH|RtM via: Minerals;Forced Non-Leaf Node Lookup:minerals|TI|MM|968^7^0;1273^7^0
42877797|*Dietary Supplements|C0242295|4146|MH|RtM via: Dietary Supplements|TI|MM|985^12^0
42877797|*Ions|C0022023|2334|MH|RtM via: Ions;Forced Non-Leaf Node Lookup:ions|TI|MM|1360^4^0
42877797|*Biological Phenomena|C0005520|2073|MH|RtM via: Tissue Growth|TI|MM|1138^4^0;1029^5^0
42877797|*Plant Leaves|C0242724|1842|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM|900^6^0
42877798|*Malus|C0003625|333230|MH|RtM via: Apple;RtM via: Genus Malus;Forced Leaf Node Lookup:apples;checkForceMH Boosted|TI|MM;RC|655^5^0;888^5^0
42877798|*Fruit|C0016767|129785|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|1581^6^0;1485^5^0;1358^6^0;806^5^0
42877798|*Pollination|C1522786|37864|MH|RtM via: Pollination;Forced Leaf Node Lookup:pollination|TI|MM|1385^11^0;1083^12^0;1429^10^0;1299^11^0;1029^10^0
42877798|*Skin Pigmentation|C0037290|30940|MH|RtM via: Skin Pigmentation;Forced Leaf Node Lookup:skin colors|TI|MM|1552^10^0
42877798|*Orange|C0440277|29272|ET|Entry Term Replacement for "Citrus sinensis";RtM via: Orange (fruit);checkForceMH Boosted|TI|MM|1264^6^0;390^6^0;153^6^0
42877798|*Beauty|C0004898|24454|MH|RtM via: Beauty;Forced Leaf Node Lookup:beauty|TI|MM|1233^6^0;375^6^0;220^6^0
42877798|Italy|C0022277|20443|MH|RtM via: Italians;Forced Leaf Node Lookup:italians|TI|MM|679^7^0
42877798|*Respect|C0679133|20413|MH|RtM via: Respect;Forced Leaf Node Lookup:respect|TI|MM|1369^7^0
42877798|*Pollen|C0032385|23103|MH|RtM via: Pollen;Forced Non-Leaf Node Lookup:pollen|TI|MM|1503^6^0
42877798|*Allergens|C0002092|13428|MH|RtM via: Apple extract|TI|MM;RC|655^5^0;888^5^0
42877798|*Food Hypersensitivity|C0016470|10680|MH|RtM via: Apple extract|TI|MM;RC|655^5^0;888^5^0
42877798|*Color|C0009393|3450|MH|RtM via: Green color;RtM via: Orange (color)|TI|MM|861^5^1;874^5^1;1264^6^0;390^6^0;153^6^0
42877799|*Dianthus|C0949998|67215|MH|RtM via: Carnation;Forced Leaf Node Lookup:carnations;Forced Leaf Node Lookup:dianthus;checkForceMH Boosted|TI|MM|1623^9^0;1634^21^0
42877799|pelargonidin|C0083970|31433|NM|RtM via: pelargonidin;Forced SCR Leaf Node Lookup:pelargonidin|TI|MM|2209^12^0;798^12^0
42877799|*Genes, Recessive|C0017361|24005|MH|RtM via: Genes, Recessive;Forced Leaf Node Lookup:recessive genes|TI|MM|2694^14^0
42877799|*Syzygium|C3887872|13936|MH|Forced Leaf Node Lookup:caryophyllus;checkForceMH Boosted|TI|MM|1643^12^0
42877799|*Anthocyanins|C0003161|31432|HM|RtM via: pelargonidin|TI|MM|2209^12^0;798^12^0
42877799|*Pigmentation|C0031911|15129|MH|RtM via: Pigmentation|TI|MM|2169^7^0
42877799|*Flowers|C0330090|10296|MH|RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|2308^6^0;1823^6^0;1739^7^0
42877799|*Dwarfism|C0013336|5751|MH|RtM via: Dwarfism;Forced Non-Leaf Node Lookup:dwarfism|TI|MM|2648^5^0;2589^8^0
42877800|*Fruit|C0016767|5600|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|913^6^0;964^6^0;688^5^0;756^6^0;485^6^0;986^6^0;1074^6^0
42877800|*Trees|C0040811|4881|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|1088^4^0;779^4^0;497^5^0
42877800|DAPI|C0057142|8212|NM|RtM via: DAPI (chemical)|TI|MM|218^4^0
42877800|*Indoles|C0021242|8211|HM|RtM via: DAPI (chemical)|TI|MM|218^4^0
42877800|*Physical Phenomena|C2350446|3357|MH|RtM via: Force|TI|MM|458^5^0
42877800|*Biochemical Phenomena|C0005474|1365|MH|RtM via: Resistance Process|TI|MM|1109^10^0;925^10^0;540^10^0;614^10^0
42877801|*Lycopersicon esculentum|C1140676|145576|MH|RtM via: Lycopersicon esculentum;RtM via: Tomatoes;Forced Leaf Node Lookup:tomato;checkForceMH Boosted|TI|MM|2533^6^0;2050^6^0;2620^6^0;2682^6^0
42877801|*Capsicum|C0006932|135361|MH|RtM via: Pimiento;Forced Leaf Node Lookup:pimiento;checkForceMH Boosted|TI|MM|3227^8^0;1561^8^0
42877801|*Fruit|C0016767|99602|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|3141^6^0;2934^6^0;2425^6^0;2275^6^0
42877801|*Tobacco Mosaic Virus|C0040333|59173|MH|RtM via: Tobacco Mosaic Virus;Forced Leaf Node Lookup:tobacco mosaic virus;checkForceMH Boosted|TI|MM|3377^3^0;2019^3^0;1964^20^0
42877801|*Solanum tuberosum|C1145678|38026|MH|Forced Leaf Node Lookup:potato;checkForceMH Boosted|TI|MM|1995^6^0
42877801|*Potato Virus Y|C0520500|33422|ET|Entry Term Replacement for "Potyvirus";RtM via: Potato Virus Y;checkForceMH Boosted|TI|MM|1995^6^1;2003^1^1;2006^5^1
42877801|*Dal-E|C1529290|25799|ET|Entry Term Replacement for "Tocopherols";RtM via: Dal-E;checkForceMH Boosted|TI|MM|810^1^1;863^3^1
42877801|*Vegetables|C0042440|40818|MH|RtM via: Peppers (vegetable)|TI|MM;RC|2522^6^0;1875^6^0
42877801|*Piper nigrum|C0453397|36903|MH|RtM via: Piper nigrum (plant)|TI|MM|2522^6^0;1875^6^0
42877801|*Flower|C0330090|13851|ET|Entry Term Replacement for "Flowers";RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|3086^6^0;2874^6^0
42877801|*Plant Leaves|C0242724|13698|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM|3078^6^0;2856^6^0;2356^6^0;2176^6^0
42877801|*Stunting|C0018273|2013|ET|Entry Term Replacement for "Growth Disorders";RtM via: Growth Disorders;Forced Non-Leaf Node Lookup:stuntings|TI|MM|3027^8^0;2864^8^0;2390^8^0;2229^8^0
42877801|Italy|C0022277|24|MH|RtM via: Italy|TI|MM|1864^5^0
42877802|Humans|C0086418|87122|CT|Infertility, Female;CT Treecode Lookup: C13.351.500.365.700 (Infertility, Female)||MM;RC
42877802|Female|C0086287|87122|CT|Infertility, Female;CT Treecode Lookup: C13.351.500.365.700 (Infertility, Female);CT Text Lookup: female|TI|MM;RC|1990^6^0
42877802|*Citrus|C0008865|86122|MH|RtM via: Citrus plant;RtM via: Citrus deliciosa (plant);RtM via: Citrus clementina;checkForceMH Boosted;Forced Non-Leaf Node Lookup:citrus|TI|MM;RC|2422^6^0;1791^5^0;1662^5^0;1569^5^0;432^5^0;421^9^0;263^9^0;186^5^0;170^9^0;1673^10^0;1580^10^0;279^10^0;200^10^0
42877802|*Ovule|C2718098|84431|MH|RtM via: Plant Ovule;RtM via: Female Gametophytes;Forced Leaf Node Lookup:female gametophytes;Forced Leaf Node Lookup:ovules|TI|MM|1844^5^0;1990^18^0
42877802|*Citrus sinensis|C0522462|67052|MH|RtM via: Citrus sinensis;RtM via: Orange (fruit);Forced Leaf Node Lookup:oranges;checkForceMH Boosted|TI|MM|2323^5^1;2330^6^1;1934^13^0;1927^5^1;1940^7^1;1553^13^0;1546^5^1;1559^7^1;2375^6^0
42877802|*Gametogenesis, Plant|C2717781|54304|MH|RtM via: Megasporogenesis;Forced Leaf Node Lookup:megasporogenesis|TI|MM|1496^16^0
42877802|*Infertility, Female|C0021361|13264|MH|RtM via: Female sterility;Forced Leaf Node Lookup:female sterility|TI|MM|2530^16^0;2272^16^0
42877802|Washington|C0043038|11341|MH|RtM via: Washington state;Forced Leaf Node Lookup:washington|TI|MM|2312^10^0;1916^10^0;1535^10^0;959^10^0;590^10^0;146^10^0
42877802|Italy|C0022277|11104|MH|RtM via: Italians;Forced Leaf Node Lookup:italians|TI|MM;RC|2414^7^0
42877802|*Hybridization, Genetic|C0020202|8991|MH|RtM via: Crossbreeding|TI|MM|2688^13^0
42877802|1,4,7-triazacyclononane-N,N',N''-triacetic acid|C0043976|8674|NM|RtM via: 1,4,7-triazacyclononane-N,N',N''-triacetic acid|TI|MM|943^4^0
42877802|*Heterocyclic Compounds, 1-Ring|C0019399|8673|HM|RtM via: 1,4,7-triazacyclononane-N,N',N''-triacetic acid|TI|MM|943^4^0
42877802|*Seeds|C0036563|6204|MH|RtM via: Plant seeds;Forced Non-Leaf Node Lookup:seeds|TI|MM|2592^5^0
42877802|*Spores|C0038027|3510|MH|RtM via: Reproduction spores;RtM via: Plant spore;Forced Non-Leaf Node Lookup:spores|TI|MM|2216^6^0
42877802|*Fertility|C0015895|2928|MH|RtM via: Fertility;Forced Non-Leaf Node Lookup:fertility|TI|MM|2628^9^0
42877802|Meiosis|C0025186|1000|MH|Forced Non-Leaf Node Lookup:meiosis||MM|776^6^0
42877803|*Cucumovirus|C0206272|87060|MH|RtM via: Cucumber mosaic virus;Forced Leaf Node Lookup:cucumber mosaic virus;checkForceMH Boosted|TI|MM|522^21^0
42877803|*Tobacco|C0086707|43449|MH|RtM via: Nicotiana;RtM via: Nicotiana tabacum;Forced Leaf Node Lookup:tobaccos;checkForceMH Boosted|TI|MM|548^7^0
42877803|*Ranunculus|C0330264|15042|MH|RtM via: Ranunculus asiaticus;Forced Leaf Node Lookup:ranunculus;checkForceMH Boosted|TI|MM|52^20^0
42877803|*Color|C0009393|8646|MH|RtM via: Color;Forced Leaf Node Lookup:colours|TI|MM|623^7^0
42877803|*Dal-E|C1529290|8436|ET|Entry Term Replacement for "Tocopherols";RtM via: Dal-E;checkForceMH Boosted|TI|MM|114^3^1;155^1^1
42877803|*Flower|C0330090|4833|ET|Entry Term Replacement for "Flowers";RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|616^6^0
42877803|*Virus Diseases|C0042769|2895|MH|RtM via: Virus Diseases|TI|MM|373^14^0
42877803|*Necrosis|C0027540|2598|MH|RtM via: Necrosis|TI|MM|556^8^0
42877803|*Stunting|C0018273|2196|ET|Entry Term Replacement for "Growth Disorders";RtM via: Growth Disorders;Forced Non-Leaf Node Lookup:stuntings|TI|MM|661^8^0
42877803|Plant Diseases|C0032080|1000|MH|Forced Non-Leaf Node Lookup:chlorosis||MM|650^9^0
42877803|Cytomegalovirus Infections|C0010823|1000|MH|Forced Non-Leaf Node Lookup:cmv||MM|572^3^0
42877803|Italy|C0022277|24|MH|RtM via: Italy|TI|MM|426^5^0
42878587|*Dal-E|C1529290|2094|ET|Entry Term Replacement for "Tocopherols";RtM via: Dal-E;checkForceMH Boosted|TI|MM|103^1^1;116^3^1
42878587|*Trees|C0040811|1851|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|715^5^0
42878587|*Deceleration|C0011100|474|MH|Forced Leaf Node Lookup:decelerations|TI|MM|776^12^0
42878587|*Forecasting|C0016538|3468|MH|RtM via: Projections and Predictions|TI|MM;RC|534^9^0
42878587|*Head|C0018670|1797|MH|RtM via: Head|TI|MM|703^4^0
42878587|*Reading Frames|C0080089|522|MH|RtM via: Reading Frames (Nucleotide Sequence)|TI|MM|730^5^0;527^5^0
42878587|*Experimental Model|C0086272|450|ET|Entry Term Replacement for "Models, Theoretical";RtM via: Experimental Model;Forced Non-Leaf Node Lookup:experimental models|TI|MM|495^18^0
42878588|*Prunus persica|C0330659|76116|MH|RtM via: Peach;Forced Leaf Node Lookup:peaches;checkForceMH Boosted|TI|MM|1264^7^0
42878588|*Prunus avium|C0946748|23934|MH|RtM via: sweet cherry allergenic extract;Forced Leaf Node Lookup:sweet cherries;checkForceMH Boosted|TI|MM|1235^14^0
42878588|*Benomyl|C0005009|19476|MH|RtM via: Benomyl;RtM via: Benlate;Forced Leaf Node Lookup:benlate;Forced Leaf Node Lookup:benomyl;checkForceMH Boosted|TI|MM|1383^7^0;1392^7^0;1094^7^0;77^7^0;1538^7^0
42878588|*Succinic Acid|C0075429|18255|MH|RtM via: Succinic Acid;Forced Leaf Node Lookup:succinic acid;checkForceMH Boosted|TI|MM|1404^13^0
42878588|*Trees|C0040811|14043|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|1510^5^0
42878588|Oregon|C0029195|12246|MH|RtM via: Oregon (geographic location);Forced Leaf Node Lookup:oregon|TI|MM|919^6^0
42878588|*Fruit|C0016767|10728|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM|1664^6^0;1488^6^0;1750^6^0
